TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20010111,-9.561,0.0,58.5024,20.415,0.0,221.549,0.0,0.252,0.0,98.059,0.0,0.0,0.0,1.793,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,9.6711,0.0,-9999,-9999,-9999,-9999,2.44118,0.0,-9999,-9999,-9999,-9999,0.814647,0.0,-9999,0.813717,0.814647,0.816812,0.0,0.0,0.0,0.584773,0.574259,0.609342,0.648064,-0.225093,-0.241116,-0.192001,-0.169089,0.69735,0.60528,0.665466,0.697582,0.227825,0.214448,0.225045,0.228371,-9999,-9999
20010112,-10.409,0.0,59.5743,18.389,0.0,227.584,0.0,0.269,0.0,98.685,0.0,0.052,0.0,2.477,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,9.41234,0.0,-9999,-9999,-9999,-9999,3.56968,0.0,-9999,-9999,-9999,-9999,0.817055,0.0,-9999,0.817484,0.817826,0.834082,0.0,0.0,0.0,0.546456,0.536017,0.570703,0.609557,-0.265847,-0.281765,-0.254306,-0.218051,0.660006,0.572436,0.628623,0.660226,0.208058,0.195447,0.205436,0.208259,-9999,-9999
20010113,-20.797,0.0,60.7009,32.69,0.0,172.563,0.0,0.125,0.0,99.436,0.0,0.0,0.0,1.569,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,12.1085,0.0,-9999,-9999,-9999,-9999,-1.72216,0.0,-9999,-9999,-9999,-9999,0.831667,0.0,-9999,0.817063,0.831667,0.831667,0.0,0.0,0.0,0.160302,0.153849,0.174768,0.202374,-0.66838,-0.678545,-0.644601,-0.628172,0.246448,0.210736,0.238576,0.24653,0.332394,0.316855,0.329392,0.336874,-9999,-9999
20010114,-18.432,0.0,61.8822,28.304,0.0,195.865,0.0,0.138,0.0,98.936,0.0,0.0,0.0,2.154,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,9.6711,0.0,-9999,-9999,-9999,-9999,2.44118,0.0,-9999,-9999,-9999,-9999,0.814647,0.0,-9999,0.813717,0.814647,0.816812,0.0,0.0,0.0,0.227859,0.22,0.2455,0.278004,-0.583169,-0.596502,-0.556714,-0.536643,0.32767,0.2813,0.313146,0.327779,0.296578,0.281583,0.293468,0.299522,-9999,-9999
20010115,-19.475,0.0,63.1197,32.596,0.0,177.895,0.0,0.17,0.0,99.647,0.0,0.037,0.0,1.981,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,9.41234,0.0,-9999,-9999,-9999,-9999,3.56968,0.0,-9999,-9999,-9999,-9999,0.817055,0.0,-9999,0.817484,0.817826,0.834082,0.0,0.0,0.0,0.201431,0.194212,0.217638,0.247811,-0.612295,-0.626264,-0.610716,-0.579797,0.294583,0.252626,0.282659,0.294681,0.332278,0.316622,0.329117,0.336642,-9999,-9999
20010116,-19.3,0.0,64.4117,11.22,0.0,221.916,0.0,0.236,0.0,98.703,0.0,0.977,0.0,2.828,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,12.1085,0.0,-9999,-9999,-9999,-9999,-1.72216,0.0,-9999,-9999,-9999,-9999,0.831667,0.0,-9999,0.817063,0.831667,0.831667,0.0,0.0,0.0,0.220702,0.213643,0.236644,0.265825,-0.607713,-0.618751,-0.582402,-0.564774,0.310431,0.266756,0.29574,0.310535,0.135614,0.12614,0.133636,0.135614,-9999,-9999
20010117,-13.238,0.0,65.7604,9.042,0.0,232.384,0.0,0.334,0.0,97.671,0.0,0.45,0.0,3.165,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,9.6711,0.0,-9999,-9999,-9999,-9999,2.44118,0.0,-9999,-9999,-9999,-9999,0.814647,0.0,-9999,0.813717,0.814647,0.816812,0.0,0.0,0.0,0.429873,0.420178,0.452109,0.489416,-0.380346,-0.395197,-0.3492,-0.326322,0.540682,0.467789,0.511759,0.540862,0.111406,0.103313,0.109713,0.111393,-9999,-9999
20010118,-22.612,0.0,67.164,40.419,0.0,161.916,0.0,0.148,0.0,99.125,0.0,0.0,0.0,1.973,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,9.41234,0.0,-9999,-9999,-9999,-9999,3.56968,0.0,-9999,-9999,-9999,-9999,0.817055,0.0,-9999,0.817484,0.817826,0.834082,0.0,0.0,0.0,0.119523,0.114202,0.131466,0.154808,-0.695062,-0.713617,-0.697893,-0.678673,0.193274,0.164766,0.186902,0.193378,0.392402,0.376288,0.390587,0.399767,-9999,-9999
20010119,-9.391,0.0,68.624,7.396,0.0,258.948,0.0,0.419,0.0,97.681,0.0,0.338,0.0,2.879,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,12.1085,0.0,-9999,-9999,-9999,-9999,-1.72216,0.0,-9999,-9999,-9999,-9999,0.831667,0.0,-9999,0.817063,0.831667,0.831667,0.0,0.0,0.0,0.607817,0.598048,0.631004,0.666697,-0.219406,-0.234346,-0.18707,-0.164149,0.711246,0.617946,0.680444,0.711483,0.093019,0.0859845,0.0915454,0.0929048,-9999,-9999
20010120,-8.506,0.0,70.1399,36.447,0.0,223.477,0.0,0.306,0.0,98.323,0.0,0.01,0.0,1.384,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,9.6711,0.0,-9999,-9999,-9999,-9999,2.44118,0.0,-9999,-9999,-9999,-9999,0.814647,0.0,-9999,0.813717,0.814647,0.816812,0.0,0.0,0.0,0.632775,0.622141,0.657795,0.696421,-0.177042,-0.193234,-0.144274,-0.120636,0.744306,0.646575,0.71178,0.744554,0.364683,0.348351,0.362329,0.370265,-9999,-9999
20010121,-6.11,0.0,71.7114,33.099,0.0,225.443,0.0,0.398,0.0,98.017,0.0,0.025,0.0,2.144,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,9.41234,0.0,-9999,-9999,-9999,-9999,3.56968,0.0,-9999,-9999,-9999,-9999,0.817055,0.0,-9999,0.817484,0.817826,0.834082,0.0,0.0,0.0,0.751528,0.741195,0.776482,0.812698,-0.0608443,-0.0767071,-0.0561648,-0.0149104,0.854236,0.743563,0.821099,0.854521,0.33936,0.323163,0.336002,0.343625,-9999,-9999
20010122,-6.621,0.0,73.3391,29.024,0.0,229.421,0.0,0.589,0.0,97.733,0.0,0.071,0.0,3.344,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,12.1085,0.0,-9999,-9999,-9999,-9999,-1.72216,0.0,-9999,-9999,-9999,-9999,0.831667,0.0,-9999,0.817063,0.831667,0.831667,0.0,0.0,0.0,0.725796,0.715368,0.750821,0.787663,-0.101143,-0.117026,-0.0662348,-0.0440034,0.83071,0.722792,0.79766,0.830987,0.305726,0.290081,0.302482,0.308586,-9999,-9999
20010123,-16.554,0.0,75.023,42.567,0.0,173.794,0.0,0.401,0.0,99.175,0.0,0.031,0.0,3.239,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,9.6711,0.0,-9999,-9999,-9999,-9999,2.44118,0.0,-9999,-9999,-9999,-9999,0.814647,0.0,-9999,0.813717,0.814647,0.816812,0.0,0.0,0.0,0.301037,0.29248,0.320404,0.354752,-0.509684,-0.522895,-0.481447,-0.459895,0.405108,0.349087,0.38189,0.405243,0.411324,0.394625,0.409438,0.419221,-9999,-9999
20010124,-15.424,0.0,76.7627,34.449,0.0,199.784,0.0,0.607,0.0,98.506,0.0,0.0,0.0,2.887,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,9.41234,0.0,-9999,-9999,-9999,-9999,3.56968,0.0,-9999,-9999,-9999,-9999,0.817055,0.0,-9999,0.817484,0.817826,0.834082,0.0,0.0,0.0,0.357145,0.348525,0.376871,0.410738,-0.455963,-0.472496,-0.447496,-0.41687,0.458819,0.396399,0.433128,0.458972,0.349664,0.333332,0.346529,0.354389,-9999,-9999
20010125,-10.859,0.0,78.5582,23.95,0.0,209.535,0.0,0.442,0.0,97.503,0.0,0.133,0.0,3.11,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,12.1085,0.0,-9999,-9999,-9999,-9999,-1.72216,0.0,-9999,-9999,-9999,-9999,0.831667,0.0,-9999,0.817063,0.831667,0.831667,0.0,0.0,0.0,0.524455,0.51399,0.548657,0.587857,-0.302446,-0.318404,-0.268163,-0.243089,0.639358,0.554232,0.608129,0.639571,0.261503,0.246844,0.258458,0.262779,-9999,-9999
20010126,-17.953,0.0,80.4094,43.814,0.0,184.218,0.0,0.216,0.0,98.383,0.0,0.661,0.0,1.883,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,9.6711,0.0,-9999,-9999,-9999,-9999,2.44118,0.0,-9999,-9999,-9999,-9999,0.814647,0.0,-9999,0.813717,0.814647,0.816812,0.0,0.0,0.0,0.245484,0.237397,0.263663,0.296842,-0.565443,-0.578291,-0.538389,-0.517805,0.346994,0.298184,0.33042,0.34711,0.416708,0.400629,0.414871,0.425489,-9999,-9999
20010127,-16.349,0.0,82.3162,40.278,0.0,205.561,0.0,0.214,0.0,97.941,0.0,0.048,0.0,1.655,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,9.41234,0.0,-9999,-9999,-9999,-9999,3.56968,0.0,-9999,-9999,-9999,-9999,0.817055,0.0,-9999,0.817484,0.817826,0.834082,0.0,0.0,0.0,0.298431,0.289512,0.318532,0.35439,-0.514531,-0.531614,-0.505345,-0.473219,0.407085,0.350566,0.384593,0.407221,0.397068,0.380031,0.395167,0.40384,-9999,-9999
20010128,-9.502,0.0,84.2784,9.966,0.0,242.705,0.0,0.368,0.0,96.965,0.0,0.509,0.0,2.502,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,12.1085,0.0,-9999,-9999,-9999,-9999,-1.72216,0.0,-9999,-9999,-9999,-9999,0.831667,0.0,-9999,0.817063,0.831667,0.831667,0.0,0.0,0.0,0.596319,0.586249,0.620057,0.657002,-0.230767,-0.246145,-0.197718,-0.173881,0.70357,0.611011,0.672346,0.703805,0.123736,0.114615,0.121827,0.123597,-9999,-9999
20010129,-15.336,0.0,86.2958,46.292,0.0,210.06,0.0,0.247,0.0,97.938,0.0,0.163,0.0,2.304,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,9.6711,0.0,-9999,-9999,-9999,-9999,2.44118,0.0,-9999,-9999,-9999,-9999,0.814647,0.0,-9999,0.813717,0.814647,0.816812,0.0,0.0,0.0,0.346834,0.337837,0.367297,0.402857,-0.463692,-0.477537,-0.434313,-0.41179,0.453804,0.391693,0.427364,0.453955,0.438707,0.421847,0.436778,0.448013,-9999,-9999
20010130,-22.141,0.0,88.3683,8.606,0.0,234.516,0.0,0.246,0.0,98.07,0.0,3.175,0.0,3.645,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,9.41234,0.0,-9999,-9999,-9999,-9999,3.56968,0.0,-9999,-9999,-9999,-9999,0.817055,0.0,-9999,0.817484,0.817826,0.834082,0.0,0.0,0.0,0.122075,0.116458,0.134664,0.159348,-0.692372,-0.706854,-0.692975,-0.672946,0.200063,0.170454,0.193475,0.200585,0.107707,0.0996396,0.106018,0.107575,-9999,-9999
20010131,-23.676,0.0,90.4955,52.902,0.0,161.635,0.0,0.187,0.0,99.13,0.0,0.229,0.0,3.008,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,12.1085,0.0,-9999,-9999,-9999,-9999,-1.72216,0.0,-9999,-9999,-9999,-9999,0.831667,0.0,-9999,0.817063,0.831667,0.831667,0.0,0.0,0.0,0.0925521,0.0879328,0.102932,0.123715,-0.736962,-0.744413,-0.717452,-0.699196,0.158995,0.135077,0.153569,0.159677,0.487357,0.470234,0.485354,0.499187,-9999,-9999
20010201,-26.365,0.0,92.6771,42.842,0.0,173.004,0.0,0.242,0.0,99.197,0.0,0.146,0.0,2.539,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,9.6711,0.0,-9999,-9999,-9999,-9999,2.44118,0.0,-9999,-9999,-9999,-9999,0.814647,0.0,-9999,0.813717,0.814647,0.816812,0.0,0.0,0.0,0.0713948,0.0680381,0.0789582,0.0940476,-0.741689,-0.759736,-0.743252,-0.724354,0.119771,0.101837,0.115679,0.120282,0.419156,0.40153,0.41718,0.426638,-9999,-9999
20010202,-13.417,0.0,94.9126,25.768,0.0,250.869,0.0,0.447,0.0,97.233,0.0,0.703,0.0,2.588,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,9.41234,0.0,-9999,-9999,-9999,-9999,3.56968,0.0,-9999,-9999,-9999,-9999,0.817055,0.0,-9999,0.817484,0.817826,0.834082,0.0,0.0,0.0,0.419175,0.409431,0.441465,0.479105,-0.393428,-0.410105,-0.3843,-0.348504,0.531156,0.459357,0.502209,0.531333,0.280222,0.264718,0.277004,0.281782,-9999,-9999
20010203,-14.976,0.0,97.2017,57.469,0.0,187.855,0.0,0.252,0.0,97.781,0.0,0.014,0.0,1.591,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,12.1085,0.0,-9999,-9999,-9999,-9999,-1.72216,0.0,-9999,-9999,-9999,-9999,0.831667,0.0,-9999,0.817063,0.831667,0.831667,0.0,0.0,0.0,0.35551,0.34619,0.376664,0.413384,-0.47189,-0.486204,-0.440423,-0.417469,0.465769,0.402026,0.438638,0.465925,0.520005,0.502796,0.517959,0.533613,-9999,-9999
20010204,-17.183,0.0,99.5438,8.788,0.0,243.519,0.0,0.214,0.0,97.985,0.0,0.787,0.0,1.696,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,9.6711,0.0,-9999,-9999,-9999,-9999,2.44118,0.0,-9999,-9999,-9999,-9999,0.814647,0.0,-9999,0.813717,0.814647,0.816812,0.0,0.0,0.0,0.270216,0.26172,0.289337,0.323857,-0.540528,-0.553655,-0.512368,-0.49079,0.375344,0.322881,0.356036,0.375469,0.11006,0.101804,0.108331,0.109925,-9999,-9999
20010205,-15.87,0.0,101.939,21.031,0.0,234.129,0.0,0.271,0.0,98.22,0.0,0.451,0.0,2.373,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,9.41234,0.0,-9999,-9999,-9999,-9999,3.56968,0.0,-9999,-9999,-9999,-9999,0.817055,0.0,-9999,0.817484,0.817826,0.834082,0.0,0.0,0.0,0.313478,0.304281,0.334211,0.370994,-0.499359,-0.516951,-0.488253,-0.456614,0.42465,0.365855,0.400514,0.424792,0.238723,0.224125,0.235686,0.238832,-9999,-9999
20010206,-21.047,0.0,104.386,43.648,0.0,186.313,0.0,0.154,0.0,98.992,0.0,0.068,0.0,1.593,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,12.1085,0.0,-9999,-9999,-9999,-9999,-1.72216,0.0,-9999,-9999,-9999,-9999,0.831667,0.0,-9999,0.817063,0.831667,0.831667,0.0,0.0,0.0,0.151446,0.145133,0.165593,0.192765,-0.677298,-0.687261,-0.653888,-0.637766,0.236462,0.202024,0.228839,0.23654,0.428839,0.410555,0.426796,0.43626,-9999,-9999
20010207,-26.168,0.0,106.884,54.75,0.0,161.639,0.0,0.128,0.0,99.688,0.0,0.0,0.0,1.08,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,9.6711,0.0,-9999,-9999,-9999,-9999,2.44118,0.0,-9999,-9999,-9999,-9999,0.814647,0.0,-9999,0.813717,0.814647,0.816812,0.0,0.0,0.0,0.0538588,0.0507501,0.0608893,0.075506,-0.759331,-0.776139,-0.760788,-0.742819,0.101658,0.0858751,0.0994077,0.102112,0.505815,0.487922,0.503726,0.517982,-9999,-9999
