TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20010312,20010318,-6.375,0.0,224.281,90.168,0.0,237.735,0.0,1.403,0.0,97.958,0.0,0.451,0.0,1.695,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.0094,0.0,-9999,-9999,23.6944,0.0,-9999,-9999,0.439508,0.0,-9999,0.411741,0.439508,0.467637,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010319,20010325,-11.188,0.0,250.795,116.785,0.0,213.803,0.0,1.343,0.0,99.055,0.0,0.6,0.0,3.089,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,46.4517,0.0,-9999,-9999,24.647,0.0,-9999,-9999,0.517002,0.0,-9999,0.485816,0.517002,0.554318,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010326,20010401,-3.57,0.0,277.563,119.219,0.0,246.983,0.0,1.923,0.0,98.278,0.0,0.367,0.0,1.882,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.6315,0.0,-9999,-9999,22.8881,0.0,-9999,-9999,0.506929,0.0,-9999,0.475654,0.502572,0.533847,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010402,20010408,2.385,0.0,304.182,152.357,0.0,253.232,0.0,3.052,0.0,98.538,0.0,0.278,0.0,1.483,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.0094,0.0,-9999,-9999,23.6944,0.0,-9999,-9999,0.439508,0.0,-9999,0.411741,0.439508,0.467637,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010409,20010415,-2.263,0.0,330.259,182.292,0.0,232.472,0.0,2.674,0.0,98.633,0.0,0.12,0.0,2.137,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,46.4517,0.0,-9999,-9999,24.647,0.0,-9999,-9999,0.517002,0.0,-9999,0.485816,0.517002,0.554318,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010416,20010422,0.671,0.0,355.418,205.253,0.0,228.362,0.0,4.129,0.0,98.637,0.0,0.389,0.0,2.248,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.6315,0.0,-9999,-9999,22.8881,0.0,-9999,-9999,0.506929,0.0,-9999,0.475654,0.502572,0.533847,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010423,20010429,8.622,0.0,379.292,205.8,0.0,270.419,0.0,6.105,0.0,97.672,0.0,0.369,0.0,2.604,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.0094,0.0,-9999,-9999,23.6944,0.0,-9999,-9999,0.439508,0.0,-9999,0.411741,0.439508,0.467637,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010430,20010506,10.871,0.0,401.523,192.19,0.0,287.719,0.0,6.968,0.0,97.718,0.0,0.327,0.0,2.88,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,46.4517,0.0,-9999,-9999,24.647,0.0,-9999,-9999,0.517002,0.0,-9999,0.485816,0.517002,0.554318,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010507,20010513,7.757,0.0,421.761,206.071,0.0,271.918,0.0,5.139,0.0,98.125,0.0,1.603,0.0,2.381,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.6315,0.0,-9999,-9999,22.8881,0.0,-9999,-9999,0.506929,0.0,-9999,0.475654,0.502572,0.533847,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010514,20010520,10.687,0.0,439.662,132.795,0.0,311.417,0.0,4.68,0.0,96.807,0.0,3.682,0.0,2.67,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.0094,0.0,-9999,-9999,23.6944,0.0,-9999,-9999,0.439508,0.0,-9999,0.411741,0.439508,0.467637,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010521,20010527,13.139,0.0,454.895,223.84,0.0,297.256,0.0,7.111,0.0,98.57,0.0,0.79,0.0,2.229,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,46.4517,0.0,-9999,-9999,24.647,0.0,-9999,-9999,0.517002,0.0,-9999,0.485816,0.517002,0.554318,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010528,20010603,14.278,0.0,467.153,282.295,0.0,276.252,0.0,9.585,0.0,98.568,0.0,0.037,0.0,2.266,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.6315,0.0,-9999,-9999,22.8881,0.0,-9999,-9999,0.506929,0.0,-9999,0.475654,0.502572,0.533847,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010604,20010610,18.066,0.0,476.163,261.203,0.0,309.293,0.0,10.494,0.0,98.317,0.0,0.542,0.0,1.534,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.0094,0.0,-9999,-9999,23.6944,0.0,-9999,-9999,0.439508,0.0,-9999,0.411741,0.439508,0.467637,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010611,20010617,14.009,0.0,481.708,198.696,0.0,306.821,0.0,7.262,0.0,97.807,0.0,1.173,0.0,2.452,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,46.4517,0.0,-9999,-9999,24.647,0.0,-9999,-9999,0.517002,0.0,-9999,0.485816,0.517002,0.554318,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010618,20010624,17.712,0.0,483.653,244.754,0.0,312.332,0.0,10.98,0.0,97.99,0.0,0.642,0.0,2.444,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.6315,0.0,-9999,-9999,22.8881,0.0,-9999,-9999,0.506929,0.0,-9999,0.475654,0.502572,0.533847,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010625,20010701,15.023,0.0,481.952,184.256,0.0,321.589,0.0,7.355,0.0,98.614,0.0,2.077,0.0,2.245,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.0094,0.0,-9999,-9999,23.6944,0.0,-9999,-9999,0.439508,0.0,-9999,0.411741,0.439508,0.467637,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010702,20010708,17.865,0.0,476.663,222.37,0.0,321.75,0.0,8.937,0.0,97.59,0.0,1.5,0.0,3.178,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,46.4517,0.0,-9999,-9999,24.647,0.0,-9999,-9999,0.517002,0.0,-9999,0.485816,0.517002,0.554318,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010709,20010715,21.68,0.0,467.937,243.572,0.0,334.288,0.0,12.161,0.0,98.509,0.0,0.521,0.0,1.972,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.6315,0.0,-9999,-9999,22.8881,0.0,-9999,-9999,0.506929,0.0,-9999,0.475654,0.502572,0.533847,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010716,20010722,23.267,0.0,456.005,183.469,0.0,370.488,0.0,8.765,0.0,97.745,0.0,1.165,0.0,1.889,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.0094,0.0,-9999,-9999,23.6944,0.0,-9999,-9999,0.439508,0.0,-9999,0.411741,0.439508,0.467637,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010723,20010729,19.551,0.0,441.154,193.354,0.0,340.104,0.0,8.387,0.0,98.253,0.0,1.593,0.0,2.306,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,46.4517,0.0,-9999,-9999,24.647,0.0,-9999,-9999,0.517002,0.0,-9999,0.485816,0.517002,0.554318,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010730,20010805,22.758,0.0,423.707,178.429,0.0,361.0,0.0,9.653,0.0,97.492,0.0,1.198,0.0,2.218,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.6315,0.0,-9999,-9999,23.2681,0.0,-9999,-9999,0.506929,0.0,-9999,0.475654,0.502572,0.533847,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010806,20010812,18.448,0.0,404.003,197.334,0.78869,331.022,0.0,8.731,0.0,97.94,0.0,1.103,0.0,3.063,0.660714,0.635028939921,0.586805555556,133.325838542,0.666666666667,475.941364583,0.666666666667,14.8389479167,0.666666666667,15.9850416667,0.666666666667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.0094,0.0,-9999,-9999,28.9557,0.779762,-9999,-9999,0.439508,0.0,-9999,0.411741,0.439508,0.467637,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010813,20010819,18.357,0.0,382.387,219.545,0.672619,325.348,0.0,7.667,0.0,98.199,0.0,0.68,0.0,2.174,0.651786,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,46.4517,0.0,-9999,-9999,66.5411,0.666667,-9999,-9999,0.517002,0.0,-9999,0.485816,0.517002,0.554318,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010820,20010826,18.733,0.0,359.203,163.574,1.0,332.631,0.0,8.147,0.0,97.627,0.0,1.905,0.0,2.835,0.994048,0.539290911836,0.993055555556,105.218861866,0.993055555556,394.499087711,0.993055555556,12.8384923007,0.993055555556,13.4525798611,0.993055555556,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.6315,0.0,-9999,-9999,31.0516,1.0,-9999,-9999,0.506929,0.0,-9999,0.475654,0.502572,0.533847,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010827,20010902,14.232,0.0,334.791,101.596,0.991071,325.369,0.0,4.452,0.0,97.775,0.0,1.279,0.0,2.153,0.940476,0.359973966065,0.979166666667,64.6809500969,0.982638888889,255.389601179,0.982638888889,8.29969694767,0.982638888889,8.27173974483,0.982638888889,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.0094,0.0,-9999,-9999,12.507,0.991071,-9999,-9999,0.439508,0.0,-9999,0.411741,0.439508,0.467637,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010903,20010909,14.712,0.0,309.491,122.91,1.0,320.913,0.0,5.361,0.0,97.735,0.0,0.579,0.0,2.276,1.0,0.362392361111,1.0,80.2419270833,1.0,306.405135417,1.0,10.3615555556,1.0,10.3336666667,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,46.4517,0.0,-9999,-9999,19.3942,1.0,-9999,-9999,0.517002,0.0,-9999,0.485816,0.517002,0.554318,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010910,20010916,13.073,0.0,283.642,154.682,1.0,303.343,0.0,6.18,0.0,98.76,0.0,0.142,0.0,2.746,0.991071,0.449783101852,0.989583333333,76.7843020833,0.989583333333,330.70303588,0.989583333333,11.9455974537,0.989583333333,11.9475097222,0.989583333333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.6315,0.0,-9999,-9999,34.2072,1.0,-9999,-9999,0.506929,0.0,-9999,0.475654,0.502572,0.533847,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010917,20010923,12.814,0.395833,257.59,119.498,0.940476,289.698,0.0,7.512,0.348214,98.595,0.0,1.493,0.0,2.955,0.892857,0.525784722222,1.0,61.7877361111,1.0,252.967232639,1.0,9.39936805556,1.0,9.5835625,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.0094,0.0,-9999,-9999,21.5465,0.931548,-9999,-9999,0.439508,0.0,-9999,0.411741,0.439508,0.467637,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010924,20010930,14.072,0.949405,231.69,102.293,0.985119,298.436,0.0,7.238,0.791667,98.47,0.0,0.184,0.0,2.355,0.0982143,-9999,-9999,35.9330337907,0.954861111111,230.389273447,0.96875,8.80920835536,0.96875,8.09385603858,0.96875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,46.4517,0.0,-9999,-9999,9.28988,0.964286,-9999,1.94888,0.517002,0.0,-9999,0.485816,0.517002,0.554318,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20011001,20011007,3.609,1.0,206.306,81.25,1.0,270.269,0.0,3.822,0.886905,98.144,0.0,0.806,0.0,2.018,0.0,-9999,-9999,35.6011458333,1.0,161.822975694,1.0,9.68235416667,1.0,7.41132986111,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.6315,0.0,-9999,-9999,4.67303,0.889881,-9999,1.42725,0.506929,0.0,-9999,0.475654,0.502572,0.533847,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20011008,20011014,6.71,0.723214,181.808,55.452,0.735119,293.408,0.0,1.731,0.693452,97.052,0.0,0.454,0.0,1.837,0.0982143,-9999,-9999,25.9850725667,0.645833333333,124.781721364,0.645833333333,4.4295570858,0.645833333333,4.30510307559,0.645833333333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.0094,0.0,-9999,-9999,-12.6538,0.684524,-9999,1.11452,0.439508,0.0,-9999,0.411741,0.439508,0.467637,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20011015,20011021,0.282,0.994048,158.566,50.133,0.994048,272.509,0.0,1.222,0.994048,97.256,0.0,0.621,0.0,3.292,0.988095,0.677404040404,0.986111111111,19.340125,0.986111111111,109.503453283,0.986111111111,4.98357733586,0.986111111111,4.35991887626,0.986111111111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,46.4517,0.0,-9999,-9999,-4.11395,0.994048,-9999,1.27951,0.517002,0.0,-9999,0.485816,0.517002,0.554318,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
