TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20010101,20010107,-16.516,0.0,52.6966,10.829,0.0,225.645,0.0,0.873,0.0,97.83,0.0,0.805,0.0,2.023,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,49.2584,0.0,-9999,-9999,42.2692,0.0,-9999,-9999,-1.51812,0.0,-9999,-1.52422,-1.51812,-1.51812,0.0,0.0,0.0,1.17832,0.68385,0.820234,1.16425,2.77557,2.29035,2.34625,2.69688,0.57962,0.48086,0.57962,0.594516,0.61488,0.566378,0.614301,0.61488,-9999,-9999
20010108,20010114,-14.72,0.0,58.6822,21.225,0.0,209.439,0.0,0.852,0.0,98.189,0.0,0.02,0.0,2.035,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.406,0.0,-9999,-9999,40.7315,0.0,-9999,-9999,-1.56208,0.0,-9999,-1.5666,-1.56208,-1.56208,0.0,0.0,0.0,1.33308,0.819398,0.967621,1.32637,2.98023,2.46662,2.53818,2.90219,0.701043,0.587295,0.701043,0.717653,1.10776,1.02937,1.10682,1.10776,-9999,-9999
20010115,20010121,-14.92,0.0,67.348,20.889,0.0,214.568,0.0,0.903,0.0,98.452,0.0,0.327,0.0,2.482,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.9427,0.0,-9999,-9999,39.1391,0.0,-9999,-9999,-1.46667,0.0,-9999,-1.47188,-1.46667,-1.46667,0.0,0.0,0.0,1.31975,0.83694,0.97709,1.31619,2.86555,2.38726,2.45178,2.79228,0.721982,0.612847,0.721982,0.737744,1.05958,0.986756,1.0587,1.05958,-9999,-9999
20010122,20010128,-14.236,0.0,78.7437,27.5,0.0,206.431,0.0,0.982,0.0,98.03,0.0,0.258,0.0,2.825,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,49.2584,0.0,-9999,-9999,42.2692,0.0,-9999,-9999,-1.51812,0.0,-9999,-1.52422,-1.51812,-1.51812,0.0,0.0,0.0,1.37384,0.863571,1.01257,1.37001,2.97093,2.47047,2.5392,2.89916,0.742397,0.626382,0.742397,0.759193,1.3543,1.26503,1.35323,1.3543,-9999,-9999
20010129,20010204,-19.313,0.0,92.8609,29.78,0.0,208.78,0.0,0.887,0.0,98.191,0.0,0.929,0.0,2.636,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.406,0.0,-9999,-9999,40.7315,0.0,-9999,-9999,-1.56208,0.0,-9999,-1.5666,-1.56208,-1.56208,0.0,0.0,0.0,0.9546,0.508327,0.620926,0.932913,2.60276,2.14136,2.18989,2.52604,0.419426,0.339009,0.419426,0.431828,1.40868,1.31992,1.40761,1.40868,-9999,-9999
20010205,20010211,-24.168,0.0,109.611,47.19,0.0,168.072,0.0,0.825,0.0,99.334,0.0,0.114,0.0,1.742,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.9427,0.0,-9999,-9999,39.1391,0.0,-9999,-9999,-1.46667,0.0,-9999,-1.47188,-1.46667,-1.46667,0.0,0.0,0.0,0.583755,0.261225,0.323506,0.555667,2.13218,1.76222,1.84416,2.04565,0.19735,0.150696,0.19735,0.204888,2.07732,1.95927,2.07588,2.07732,-9999,-9999
20010212,20010218,-20.051,0.0,128.817,54.858,0.0,182.824,0.0,0.904,0.0,98.497,0.0,0.295,0.0,2.504,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,49.2584,0.0,-9999,-9999,42.2692,0.0,-9999,-9999,-1.51812,0.0,-9999,-1.52422,-1.51812,-1.51812,0.0,0.0,0.0,0.885029,0.448548,0.550255,0.859063,2.48302,2.02812,2.08715,2.41371,0.359605,0.285,0.359605,0.371282,2.32291,2.19718,2.32138,2.32291,-9999,-9999
20010219,20010225,-23.168,0.0,150.219,72.148,0.0,160.559,0.0,0.875,0.0,98.565,0.0,0.109,0.0,2.295,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.406,0.0,-9999,-9999,40.7315,0.0,-9999,-9999,-1.56208,0.0,-9999,-1.5666,-1.56208,-1.56208,0.0,0.0,0.0,0.641685,0.283826,0.35217,0.61079,2.29112,1.88285,1.95669,2.20504,0.210927,0.158765,0.210927,0.219391,2.86726,2.72627,2.86553,2.86726,-9999,-9999
20010226,20010304,-13.742,0.0,173.49,75.767,0.0,209.991,0.0,1.126,0.0,98.314,0.0,0.474,0.0,1.997,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.9427,0.0,-9999,-9999,39.1391,0.0,-9999,-9999,-1.46667,0.0,-9999,-1.47188,-1.46667,-1.46667,0.0,0.0,0.0,1.42153,0.940583,1.08477,1.42153,2.96742,2.48393,2.55923,2.89644,0.817653,0.70199,0.817653,0.834139,2.92645,2.78618,2.92471,2.92645,-9999,-9999
20010305,20010311,-8.881,0.0,198.253,73.87,0.0,231.33,0.0,1.35,0.0,98.453,0.0,0.703,0.0,2.183,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,49.2584,0.0,-9999,-9999,42.2692,0.0,-9999,-9999,-1.51812,0.0,-9999,-1.52422,-1.51812,-1.51812,0.0,0.0,0.0,1.82869,1.35272,1.51198,1.82869,3.42656,2.90309,3.0301,3.38116,1.19923,1.05986,1.19923,1.21832,2.82826,2.69195,2.82657,2.82826,-9999,-9999
